JST Time,hour_ts,value,energy_consmption
23:21,14:21,56.32,energy_consumption
23:36,14:36,63.52,energy_consumption
23:51,14:51,35.88,energy_consumption
00:06,15:06,68.02,energy_consumption
00:21,15:21,49.89,energy_consumption
00:36,15:36,43.35,energy_consumption
00:51,15:51,57.24,energy_consumption
01:06,16:06,47.04,energy_consumption
01:21,16:21,63.64,energy_consumption
01:36,16:36,66.12,energy_consumption
01:51,16:51,51.8,energy_consumption
02:06,17:06,38.04,energy_consumption
02:21,17:21,45.25,energy_consumption
02:36,17:36,60.18,energy_consumption
02:51,17:51,75.51,energy_consumption
03:06,18:06,69.46,energy_consumption
03:21,18:21,75.0,energy_consumption
03:36,18:36,59.77,energy_consumption
03:51,18:51,53.42,energy_consumption
04:06,19:06,61.66,energy_consumption
04:21,19:21,58.18,energy_consumption
04:36,19:36,55.83,energy_consumption
04:51,19:51,60.14,energy_consumption
05:06,20:06,54.08,energy_consumption
05:21,20:21,66.04,energy_consumption
05:36,20:36,48.58,energy_consumption
05:51,20:51,45.26,energy_consumption
06:06,21:06,35.73,energy_consumption
06:21,21:21,57.45,energy_consumption
06:36,21:36,65.44,energy_consumption
06:51,21:51,44.44,energy_consumption
07:06,22:06,54.28,energy_consumption
07:21,22:21,49.69,energy_consumption
07:36,22:36,61.22,energy_consumption
07:51,22:51,48.38,energy_consumption
08:06,23:06,76.25,energy_consumption
08:21,23:21,49.07,energy_consumption
08:36,23:36,52.48,energy_consumption
08:51,23:51,53.45,energy_consumption
09:06,00:06,51.98,energy_consumption
09:21,00:21,52.57,energy_consumption
09:36,00:36,50.04,energy_consumption
09:51,00:51,71.5,energy_consumption
10:06,01:06,50.99,energy_consumption
10:21,01:21,52.57,energy_consumption
10:36,01:36,38.97,energy_consumption
10:51,01:51,69.7,energy_consumption
11:06,02:06,63.95,energy_consumption
11:21,02:21,46.98,energy_consumption
11:36,02:36,68.98,energy_consumption
11:51,02:51,48.65,energy_consumption
12:06,03:06,50.23,energy_consumption
12:21,03:21,54.21,energy_consumption
12:36,03:36,39.37,energy_consumption
12:51,03:51,37.94,energy_consumption
13:06,04:06,54.14,energy_consumption
13:21,04:21,39.28,energy_consumption
13:36,04:36,46.06,energy_consumption
13:51,04:51,47.7,energy_consumption
14:06,05:06,62.28,energy_consumption
14:21,05:21,69.01,energy_consumption
14:36,05:36,76.86,energy_consumption
14:51,05:51,56.51,energy_consumption
15:06,06:06,57.34,energy_consumption
15:21,06:21,57.36,energy_consumption
15:36,06:36,40.59,energy_consumption
15:51,06:51,45.97,energy_consumption
16:06,07:06,31.62,energy_consumption
16:21,07:21,64.38,energy_consumption
16:36,07:36,48.18,energy_consumption
16:51,07:51,51.99,energy_consumption
17:06,08:06,52.27,energy_consumption
17:21,08:21,40.06,energy_consumption
17:36,08:36,58.09,energy_consumption
17:51,08:51,60.44,energy_consumption
18:06,09:06,67.15,energy_consumption
18:21,09:21,67.29,energy_consumption
18:36,09:36,51.98,energy_consumption
18:51,09:51,62.52,energy_consumption
19:06,10:06,54.97,energy_consumption
19:21,10:21,65.89,energy_consumption
19:36,10:36,67.34,energy_consumption
19:51,10:51,62.75,energy_consumption
20:06,11:06,59.55,energy_consumption
20:21,11:21,57.08,energy_consumption
20:36,11:36,45.71,energy_consumption
20:51,11:51,48.69,energy_consumption
21:06,12:06,56.93,energy_consumption
21:21,12:21,50.92,energy_consumption
21:36,12:36,65.42,energy_consumption
21:51,12:51,66.64,energy_consumption
22:06,13:06,72.09,energy_consumption
22:21,13:21,46.74,energy_consumption
22:36,13:36,49.92,energy_consumption
22:51,13:51,62.21,energy_consumption
23:06,14:06,62.88,energy_consumption
23:21,14:21,41.06,energy_consumption
23:36,14:36,56.2,energy_consumption
23:51,14:51,48.83,energy_consumption
00:06,15:06,26.01,energy_consumption
00:21,15:21,10.2,energy_consumption
00:36,15:36,3.56,energy_consumption
00:51,15:51,13.96,energy_consumption
01:06,16:06,14.74,energy_consumption
01:21,16:21,9.7,energy_consumption
01:36,16:36,21.22,energy_consumption
01:51,16:51,7.28,energy_consumption
02:06,17:06,24.15,energy_consumption
02:21,17:21,24.92,energy_consumption
02:36,17:36,9.94,energy_consumption
02:51,17:51,22.08,energy_consumption
03:06,18:06,13.85,energy_consumption
03:21,18:21,16.3,energy_consumption
03:36,18:36,21.19,energy_consumption
03:51,18:51,14.94,energy_consumption
04:06,19:06,24.02,energy_consumption
04:21,19:21,13.67,energy_consumption
04:36,19:36,14.89,energy_consumption
04:51,19:51,14.18,energy_consumption
05:06,20:06,15.75,energy_consumption
05:21,20:21,15.88,energy_consumption
05:36,20:36,10.5,energy_consumption
05:51,20:51,14.36,energy_consumption
06:06,21:06,20.18,energy_consumption
06:21,21:21,16.59,energy_consumption
06:36,21:36,13.83,energy_consumption
06:51,21:51,10.64,energy_consumption
07:06,22:06,21.79,energy_consumption
07:21,22:21,23.94,energy_consumption
07:36,22:36,8.73,energy_consumption
07:51,22:51,13.42,energy_consumption
08:06,23:06,17.16,energy_consumption
08:21,23:21,12.74,energy_consumption
08:36,23:36,19.75,energy_consumption
08:51,23:51,17.81,energy_consumption
09:06,00:06,6.9,energy_consumption
09:21,00:21,16.29,energy_consumption
09:36,00:36,22.5,energy_consumption
09:51,00:51,9.32,energy_consumption
10:06,01:06,49.23,energy_consumption
10:21,01:21,52.94,energy_consumption
10:36,01:36,59.65,energy_consumption
10:51,01:51,61.36,energy_consumption
11:06,02:06,57.34,energy_consumption
11:21,02:21,38.36,energy_consumption
11:36,02:36,65.17,energy_consumption
11:51,02:51,57.58,energy_consumption
12:06,03:06,58.42,energy_consumption
12:21,03:21,59.09,energy_consumption
12:36,03:36,60.95,energy_consumption
12:51,03:51,60.16,energy_consumption
13:06,04:06,61.81,energy_consumption
13:21,04:21,40.29,energy_consumption
13:36,04:36,57.27,energy_consumption
13:51,04:51,52.18,energy_consumption
14:06,05:06,59.89,energy_consumption
14:21,05:21,39.58,energy_consumption
14:36,05:36,59.36,energy_consumption
14:51,05:51,56.07,energy_consumption
15:06,06:06,37.77,energy_consumption
15:21,06:21,52.53,energy_consumption
15:36,06:36,44.59,energy_consumption
15:51,06:51,47.64,energy_consumption
16:06,07:06,61.0,energy_consumption
16:21,07:21,59.27,energy_consumption
16:36,07:36,55.42,energy_consumption
16:51,07:51,74.48,energy_consumption
17:06,08:06,36.77,energy_consumption
17:21,08:21,71.29,energy_consumption
17:36,08:36,77.53,energy_consumption
17:51,08:51,39.58,energy_consumption
18:06,09:06,17.77,energy_consumption
18:21,09:21,12.6,energy_consumption
18:36,09:36,24.54,energy_consumption
18:51,09:51,15.43,energy_consumption
19:06,10:06,16.03,energy_consumption
19:21,10:21,16.67,energy_consumption
19:36,10:36,15.64,energy_consumption
19:51,10:51,16.89,energy_consumption
20:06,11:06,20.24,energy_consumption
20:21,11:21,15.77,energy_consumption
20:36,11:36,8.44,energy_consumption
20:51,11:51,13.22,energy_consumption
21:06,12:06,13.76,energy_consumption
21:21,12:21,12.54,energy_consumption
21:36,12:36,15.66,energy_consumption
21:51,12:51,16.5,energy_consumption
22:06,13:06,12.87,energy_consumption
22:21,13:21,21.48,energy_consumption
22:36,13:36,15.11,energy_consumption
22:51,13:51,17.47,energy_consumption
23:06,14:06,14.36,energy_consumption
23:21,14:21,5.32,energy_consumption
23:36,14:36,11.8,energy_consumption
23:51,14:51,17.82,energy_consumption
00:06,15:06,13.86,energy_consumption
00:21,15:21,10.79,energy_consumption
00:36,15:36,10.98,energy_consumption
00:51,15:51,12.5,energy_consumption
01:06,16:06,8.73,energy_consumption
01:21,16:21,12.76,energy_consumption
01:36,16:36,20.57,energy_consumption
01:51,16:51,24.2,energy_consumption
02:06,17:06,11.34,energy_consumption
02:21,17:21,20.66,energy_consumption
02:36,17:36,13.43,energy_consumption
02:51,17:51,18.93,energy_consumption
03:06,18:06,10.7,energy_consumption
03:21,18:21,12.86,energy_consumption
03:36,18:36,13.94,energy_consumption
03:51,18:51,8.63,energy_consumption
04:06,19:06,10.25,energy_consumption
04:21,19:21,18.83,energy_consumption
04:36,19:36,9.47,energy_consumption
04:51,19:51,10.56,energy_consumption
05:06,20:06,21.75,energy_consumption
05:21,20:21,17.53,energy_consumption
05:36,20:36,11.73,energy_consumption
05:51,20:51,5.09,energy_consumption
06:06,21:06,9.92,energy_consumption
06:21,21:21,12.61,energy_consumption
06:36,21:36,19.33,energy_consumption
06:51,21:51,18.61,energy_consumption
07:06,22:06,17.16,energy_consumption
07:21,22:21,9.03,energy_consumption
07:36,22:36,24.77,energy_consumption
07:51,22:51,17.73,energy_consumption
08:06,23:06,18.1,energy_consumption
08:21,23:21,19.71,energy_consumption
08:36,23:36,22.12,energy_consumption
08:51,23:51,20.14,energy_consumption
09:06,00:06,16.47,energy_consumption
09:21,00:21,16.01,energy_consumption
09:36,00:36,15.12,energy_consumption
09:51,00:51,9.77,energy_consumption
10:06,01:06,76.06,energy_consumption
10:21,01:21,51.15,energy_consumption
10:36,01:36,60.17,energy_consumption
10:51,01:51,52.41,energy_consumption
11:06,02:06,76.24,energy_consumption
11:21,02:21,53.43,energy_consumption
11:36,02:36,55.4,energy_consumption
11:51,02:51,53.44,energy_consumption
12:06,03:06,53.39,energy_consumption
12:21,03:21,52.39,energy_consumption
12:36,03:36,84.63,energy_consumption
12:51,03:51,52.54,energy_consumption
13:06,04:06,64.17,energy_consumption
13:21,04:21,49.93,energy_consumption
13:36,04:36,53.1,energy_consumption
13:51,04:51,51.24,energy_consumption
14:06,05:06,56.14,energy_consumption
14:21,05:21,54.42,energy_consumption
14:36,05:36,35.97,energy_consumption
14:51,05:51,45.91,energy_consumption
15:06,06:06,52.63,energy_consumption
15:21,06:21,76.61,energy_consumption
15:36,06:36,62.31,energy_consumption
15:51,06:51,57.9,energy_consumption
16:06,07:06,53.83,energy_consumption
16:21,07:21,53.28,energy_consumption
16:36,07:36,60.5,energy_consumption
16:51,07:51,44.4,energy_consumption
17:06,08:06,70.06,energy_consumption
17:21,08:21,42.17,energy_consumption
17:36,08:36,51.23,energy_consumption
17:51,08:51,68.5,energy_consumption
18:06,09:06,9.91,energy_consumption
18:21,09:21,8.85,energy_consumption
18:36,09:36,14.87,energy_consumption
18:51,09:51,15.13,energy_consumption
19:06,10:06,11.65,energy_consumption
19:21,10:21,14.13,energy_consumption
19:36,10:36,20.18,energy_consumption
19:51,10:51,12.53,energy_consumption
20:06,11:06,12.81,energy_consumption
20:21,11:21,14.89,energy_consumption
20:36,11:36,17.25,energy_consumption
20:51,11:51,3.46,energy_consumption
21:06,12:06,6.64,energy_consumption
21:21,12:21,9.4,energy_consumption
21:36,12:36,12.63,energy_consumption
21:51,12:51,12.92,energy_consumption
22:06,13:06,7.22,energy_consumption
22:21,13:21,12.63,energy_consumption
22:36,13:36,18.31,energy_consumption
22:51,13:51,15.06,energy_consumption
23:06,14:06,24.85,energy_consumption
23:21,14:21,11.85,energy_consumption
23:36,14:36,12.55,energy_consumption
23:51,14:51,5.34,energy_consumption
00:06,15:06,20.81,energy_consumption
00:21,15:21,10.54,energy_consumption
00:36,15:36,11.54,energy_consumption
00:51,15:51,15.67,energy_consumption
01:06,16:06,18.59,energy_consumption
01:21,16:21,10.8,energy_consumption
01:36,16:36,17.99,energy_consumption
01:51,16:51,15.8,energy_consumption
02:06,17:06,19.72,energy_consumption
02:21,17:21,24.8,energy_consumption
02:36,17:36,10.61,energy_consumption
02:51,17:51,12.21,energy_consumption
03:06,18:06,21.87,energy_consumption
03:21,18:21,12.82,energy_consumption
03:36,18:36,15.82,energy_consumption
03:51,18:51,14.25,energy_consumption
04:06,19:06,10.99,energy_consumption
04:21,19:21,16.24,energy_consumption
04:36,19:36,15.05,energy_consumption
04:51,19:51,18.38,energy_consumption
05:06,20:06,17.93,energy_consumption
05:21,20:21,21.56,energy_consumption
05:36,20:36,19.99,energy_consumption
05:51,20:51,20.26,energy_consumption
06:06,21:06,12.13,energy_consumption
06:21,21:21,7.59,energy_consumption
06:36,21:36,20.94,energy_consumption
06:51,21:51,20.53,energy_consumption
07:06,22:06,21.21,energy_consumption
07:21,22:21,11.56,energy_consumption
07:36,22:36,14.12,energy_consumption
07:51,22:51,10.75,energy_consumption
08:06,23:06,6.48,energy_consumption
08:21,23:21,15.13,energy_consumption
08:36,23:36,9.98,energy_consumption
08:51,23:51,8.62,energy_consumption
09:06,00:06,12.16,energy_consumption
09:21,00:21,22.81,energy_consumption
09:36,00:36,16.17,energy_consumption
09:51,00:51,18.14,energy_consumption
10:06,01:06,68.22,energy_consumption
10:21,01:21,55.72,energy_consumption
10:36,01:36,57.89,energy_consumption
10:51,01:51,50.83,energy_consumption
11:06,02:06,50.73,energy_consumption
11:21,02:21,71.95,energy_consumption
11:36,02:36,63.88,energy_consumption
11:51,02:51,40.94,energy_consumption
12:06,03:06,48.82,energy_consumption
12:21,03:21,52.2,energy_consumption
12:36,03:36,80.79,energy_consumption
12:51,03:51,42.98,energy_consumption
13:06,04:06,44.53,energy_consumption
13:21,04:21,67.03,energy_consumption
13:36,04:36,52.06,energy_consumption
13:51,04:51,56.89,energy_consumption
14:06,05:06,32.1,energy_consumption
14:21,05:21,43.18,energy_consumption
14:36,05:36,57.33,energy_consumption
14:51,05:51,52.58,energy_consumption
15:06,06:06,68.69,energy_consumption
15:21,06:21,41.36,energy_consumption
15:36,06:36,56.97,energy_consumption
15:51,06:51,48.59,energy_consumption
16:06,07:06,52.96,energy_consumption
16:21,07:21,44.68,energy_consumption
16:36,07:36,80.97,energy_consumption
16:51,07:51,45.35,energy_consumption
17:06,08:06,48.22,energy_consumption
17:21,08:21,70.88,energy_consumption
17:36,08:36,52.64,energy_consumption
17:51,08:51,47.99,energy_consumption
18:06,09:06,4.51,energy_consumption
18:21,09:21,18.03,energy_consumption
18:36,09:36,17.29,energy_consumption
18:51,09:51,12.03,energy_consumption
19:06,10:06,17.67,energy_consumption
19:21,10:21,11.45,energy_consumption
19:36,10:36,17.68,energy_consumption
19:51,10:51,17.49,energy_consumption
20:06,11:06,11.67,energy_consumption
20:21,11:21,13.71,energy_consumption
20:36,11:36,18.34,energy_consumption
20:51,11:51,17.37,energy_consumption
21:06,12:06,14.98,energy_consumption
21:21,12:21,9.97,energy_consumption
21:36,12:36,29.34,energy_consumption
21:51,12:51,18.74,energy_consumption
22:06,13:06,15.5,energy_consumption
22:21,13:21,15.5,energy_consumption
22:36,13:36,18.34,energy_consumption
22:51,13:51,12.99,energy_consumption
23:06,14:06,7.2,energy_consumption
23:21,14:21,14.97,energy_consumption
23:36,14:36,8.69,energy_consumption
23:51,14:51,13.89,energy_consumption
00:06,15:06,5.76,energy_consumption
00:21,15:21,12.53,energy_consumption
00:36,15:36,12.73,energy_consumption
00:51,15:51,13.71,energy_consumption
01:06,16:06,12.67,energy_consumption
01:21,16:21,14.78,energy_consumption
01:36,16:36,10.23,energy_consumption
01:51,16:51,18.57,energy_consumption
02:06,17:06,11.87,energy_consumption
02:21,17:21,20.41,energy_consumption
02:36,17:36,4.53,energy_consumption
02:51,17:51,13.8,energy_consumption
03:06,18:06,12.52,energy_consumption
03:21,18:21,2.31,energy_consumption
03:36,18:36,13.81,energy_consumption
03:51,18:51,8.2,energy_consumption
04:06,19:06,6.08,energy_consumption
04:21,19:21,23.12,energy_consumption
04:36,19:36,14.23,energy_consumption
04:51,19:51,16.13,energy_consumption
05:06,20:06,9.69,energy_consumption
05:21,20:21,16.5,energy_consumption
05:36,20:36,14.12,energy_consumption
05:51,20:51,19.94,energy_consumption
06:06,21:06,13.76,energy_consumption
06:21,21:21,15.0,energy_consumption
06:36,21:36,13.19,energy_consumption
06:51,21:51,20.09,energy_consumption
07:06,22:06,17.67,energy_consumption
07:21,22:21,8.72,energy_consumption
07:36,22:36,16.54,energy_consumption
07:51,22:51,11.16,energy_consumption
08:06,23:06,19.12,energy_consumption
08:21,23:21,14.73,energy_consumption
08:36,23:36,22.33,energy_consumption
08:51,23:51,11.0,energy_consumption
09:06,00:06,8.13,energy_consumption
09:21,00:21,16.58,energy_consumption
09:36,00:36,3.9,energy_consumption
09:51,00:51,10.22,energy_consumption
10:06,01:06,44.72,energy_consumption
10:21,01:21,71.71,energy_consumption
10:36,01:36,53.08,energy_consumption
10:51,01:51,63.94,energy_consumption
11:06,02:06,52.36,energy_consumption
11:21,02:21,64.92,energy_consumption
11:36,02:36,59.5,energy_consumption
11:51,02:51,47.65,energy_consumption
12:06,03:06,70.87,energy_consumption
12:21,03:21,61.01,energy_consumption
12:36,03:36,61.92,energy_consumption
12:51,03:51,74.25,energy_consumption
13:06,04:06,57.93,energy_consumption
13:21,04:21,56.08,energy_consumption
13:36,04:36,61.21,energy_consumption
13:51,04:51,53.95,energy_consumption
14:06,05:06,53.56,energy_consumption
14:21,05:21,57.75,energy_consumption
14:36,05:36,50.76,energy_consumption
14:51,05:51,57.15,energy_consumption
15:06,06:06,43.65,energy_consumption
15:21,06:21,72.28,energy_consumption
15:36,06:36,51.27,energy_consumption
15:51,06:51,42.75,energy_consumption
16:06,07:06,44.97,energy_consumption
16:21,07:21,65.97,energy_consumption
16:36,07:36,69.5,energy_consumption
16:51,07:51,66.47,energy_consumption
17:06,08:06,59.18,energy_consumption
17:21,08:21,52.73,energy_consumption
17:36,08:36,49.95,energy_consumption
17:51,08:51,52.39,energy_consumption
18:06,09:06,19.82,energy_consumption
18:21,09:21,11.11,energy_consumption
18:36,09:36,23.44,energy_consumption
18:51,09:51,12.53,energy_consumption
19:06,10:06,10.89,energy_consumption
19:21,10:21,16.88,energy_consumption
19:36,10:36,9.67,energy_consumption
19:51,10:51,12.92,energy_consumption
20:06,11:06,13.16,energy_consumption
20:21,11:21,14.58,energy_consumption
20:36,11:36,17.89,energy_consumption
20:51,11:51,14.66,energy_consumption
21:06,12:06,14.23,energy_consumption
21:21,12:21,15.56,energy_consumption
21:36,12:36,8.4,energy_consumption
21:51,12:51,14.0,energy_consumption
22:06,13:06,11.21,energy_consumption
22:21,13:21,15.41,energy_consumption
22:36,13:36,26.47,energy_consumption
22:51,13:51,12.62,energy_consumption
23:06,14:06,9.28,energy_consumption
23:21,14:21,17.12,energy_consumption
23:36,14:36,19.97,energy_consumption
23:51,14:51,13.87,energy_consumption
00:06,15:06,12.45,energy_consumption
00:21,15:21,10.36,energy_consumption
00:36,15:36,26.55,energy_consumption
00:51,15:51,8.57,energy_consumption
01:06,16:06,9.84,energy_consumption
01:21,16:21,16.81,energy_consumption
01:36,16:36,6.99,energy_consumption
01:51,16:51,7.11,energy_consumption
02:06,17:06,17.97,energy_consumption
02:21,17:21,19.76,energy_consumption
02:36,17:36,20.51,energy_consumption
02:51,17:51,18.08,energy_consumption
03:06,18:06,14.64,energy_consumption
03:21,18:21,11.39,energy_consumption
03:36,18:36,15.26,energy_consumption
03:51,18:51,23.25,energy_consumption
04:06,19:06,14.21,energy_consumption
04:21,19:21,12.91,energy_consumption
04:36,19:36,18.23,energy_consumption
04:51,19:51,15.24,energy_consumption
05:06,20:06,21.64,energy_consumption
05:21,20:21,7.34,energy_consumption
05:36,20:36,7.51,energy_consumption
05:51,20:51,14.46,energy_consumption
06:06,21:06,15.15,energy_consumption
06:21,21:21,24.97,energy_consumption
06:36,21:36,8.3,energy_consumption
06:51,21:51,9.18,energy_consumption
07:06,22:06,21.04,energy_consumption
07:21,22:21,12.11,energy_consumption
07:36,22:36,15.16,energy_consumption
07:51,22:51,16.15,energy_consumption
08:06,23:06,13.97,energy_consumption
08:21,23:21,26.98,energy_consumption
08:36,23:36,15.88,energy_consumption
08:51,23:51,25.11,energy_consumption
09:06,00:06,22.33,energy_consumption
09:21,00:21,13.67,energy_consumption
09:36,00:36,4.06,energy_consumption
09:51,00:51,14.68,energy_consumption
10:06,01:06,38.42,energy_consumption
10:21,01:21,45.06,energy_consumption
10:36,01:36,60.27,energy_consumption
10:51,01:51,65.77,energy_consumption
11:06,02:06,53.92,energy_consumption
11:21,02:21,54.37,energy_consumption
11:36,02:36,48.81,energy_consumption
11:51,02:51,41.32,energy_consumption
12:06,03:06,46.72,energy_consumption
12:21,03:21,67.69,energy_consumption
12:36,03:36,36.89,energy_consumption
12:51,03:51,44.09,energy_consumption
13:06,04:06,62.04,energy_consumption
13:21,04:21,57.8,energy_consumption
13:36,04:36,42.11,energy_consumption
13:51,04:51,46.76,energy_consumption
14:06,05:06,56.97,energy_consumption
14:21,05:21,66.61,energy_consumption
14:36,05:36,60.11,energy_consumption
14:51,05:51,48.97,energy_consumption
15:06,06:06,47.97,energy_consumption
15:21,06:21,68.91,energy_consumption
15:36,06:36,43.58,energy_consumption
15:51,06:51,44.17,energy_consumption
16:06,07:06,48.94,energy_consumption
16:21,07:21,41.4,energy_consumption
16:36,07:36,53.97,energy_consumption
16:51,07:51,62.79,energy_consumption
17:06,08:06,50.67,energy_consumption
17:21,08:21,61.96,energy_consumption
17:36,08:36,54.87,energy_consumption
17:51,08:51,60.52,energy_consumption
18:06,09:06,13.96,energy_consumption
18:21,09:21,19.51,energy_consumption
18:36,09:36,13.71,energy_consumption
18:51,09:51,15.54,energy_consumption
19:06,10:06,14.41,energy_consumption
19:21,10:21,11.63,energy_consumption
19:36,10:36,9.81,energy_consumption
19:51,10:51,14.01,energy_consumption
20:06,11:06,17.24,energy_consumption
20:21,11:21,19.72,energy_consumption
20:36,11:36,12.0,energy_consumption
20:51,11:51,11.66,energy_consumption
21:06,12:06,17.51,energy_consumption
21:21,12:21,14.3,energy_consumption
21:36,12:36,13.16,energy_consumption
21:51,12:51,16.01,energy_consumption
22:06,13:06,13.4,energy_consumption
22:21,13:21,16.32,energy_consumption
22:36,13:36,14.2,energy_consumption
22:51,13:51,12.9,energy_consumption
23:06,14:06,11.33,energy_consumption
23:21,14:21,16.88,energy_consumption
23:36,14:36,13.43,energy_consumption
23:51,14:51,18.33,energy_consumption
00:06,15:06,51.54,energy_consumption
00:21,15:21,55.77,energy_consumption
00:36,15:36,46.43,energy_consumption
00:51,15:51,64.94,energy_consumption
01:06,16:06,49.74,energy_consumption
01:21,16:21,52.66,energy_consumption
01:36,16:36,42.87,energy_consumption
01:51,16:51,31.55,energy_consumption
02:06,17:06,52.61,energy_consumption
02:21,17:21,51.52,energy_consumption
02:36,17:36,46.12,energy_consumption
02:51,17:51,39.75,energy_consumption
03:06,18:06,52.97,energy_consumption
03:21,18:21,57.14,energy_consumption
03:36,18:36,72.49,energy_consumption
03:51,18:51,59.86,energy_consumption
04:06,19:06,72.48,energy_consumption
04:21,19:21,61.25,energy_consumption
04:36,19:36,40.48,energy_consumption
04:51,19:51,49.16,energy_consumption
05:06,20:06,38.32,energy_consumption
05:21,20:21,61.16,energy_consumption
05:36,20:36,62.08,energy_consumption
05:51,20:51,63.54,energy_consumption
06:06,21:06,65.09,energy_consumption
06:21,21:21,74.37,energy_consumption
06:36,21:36,63.45,energy_consumption
06:51,21:51,72.81,energy_consumption
07:06,22:06,64.67,energy_consumption
07:21,22:21,58.19,energy_consumption
07:36,22:36,81.02,energy_consumption
07:51,22:51,52.63,energy_consumption
08:06,23:06,60.61,energy_consumption
08:21,23:21,56.68,energy_consumption
08:36,23:36,40.71,energy_consumption
08:51,23:51,62.68,energy_consumption
09:06,00:06,54.12,energy_consumption
09:21,00:21,41.54,energy_consumption
09:36,00:36,73.61,energy_consumption
09:51,00:51,55.31,energy_consumption
10:06,01:06,53.25,energy_consumption
10:21,01:21,73.84,energy_consumption
10:36,01:36,58.33,energy_consumption
10:51,01:51,45.54,energy_consumption
11:06,02:06,51.03,energy_consumption
11:21,02:21,53.72,energy_consumption
11:36,02:36,57.71,energy_consumption
11:51,02:51,62.05,energy_consumption
12:06,03:06,50.17,energy_consumption
12:21,03:21,53.83,energy_consumption
12:36,03:36,66.87,energy_consumption
12:51,03:51,61.14,energy_consumption
13:06,04:06,39.98,energy_consumption
13:21,04:21,62.88,energy_consumption
13:36,04:36,53.67,energy_consumption
13:51,04:51,51.74,energy_consumption
14:06,05:06,79.55,energy_consumption
14:21,05:21,31.01,energy_consumption
14:36,05:36,49.73,energy_consumption
14:51,05:51,58.18,energy_consumption
15:06,06:06,42.97,energy_consumption
15:21,06:21,47.59,energy_consumption
15:36,06:36,57.19,energy_consumption
15:51,06:51,47.49,energy_consumption
16:06,07:06,44.34,energy_consumption
16:21,07:21,41.19,energy_consumption
16:36,07:36,45.29,energy_consumption
16:51,07:51,58.25,energy_consumption
17:06,08:06,59.7,energy_consumption
17:21,08:21,48.82,energy_consumption
17:36,08:36,45.61,energy_consumption
17:51,08:51,59.62,energy_consumption
18:06,09:06,47.37,energy_consumption
18:21,09:21,59.41,energy_consumption
18:36,09:36,64.23,energy_consumption
18:51,09:51,48.94,energy_consumption
19:06,10:06,33.3,energy_consumption
19:21,10:21,80.89,energy_consumption
19:36,10:36,52.2,energy_consumption
19:51,10:51,31.55,energy_consumption
20:06,11:06,51.13,energy_consumption
20:21,11:21,49.09,energy_consumption
20:36,11:36,70.42,energy_consumption
20:51,11:51,66.15,energy_consumption
21:06,12:06,40.59,energy_consumption
21:21,12:21,47.78,energy_consumption
21:36,12:36,37.05,energy_consumption
21:51,12:51,66.96,energy_consumption
22:06,13:06,67.43,energy_consumption
22:21,13:21,62.19,energy_consumption
22:36,13:36,60.86,energy_consumption
22:51,13:51,45.98,energy_consumption
23:06,14:06,35.0,energy_consumption
23:21,14:21,51.41,energy_consumption
23:36,14:36,43.83,energy_consumption
23:51,14:51,39.54,energy_consumption
00:06,15:06,81.11,energy_consumption
00:21,15:21,58.24,energy_consumption
00:36,15:36,40.9,energy_consumption
00:51,15:51,74.32,energy_consumption
01:06,16:06,70.14,energy_consumption
01:21,16:21,44.32,energy_consumption
01:36,16:36,47.8,energy_consumption
01:51,16:51,52.69,energy_consumption
02:06,17:06,76.94,energy_consumption
02:21,17:21,61.81,energy_consumption
02:36,17:36,57.87,energy_consumption
02:51,17:51,48.09,energy_consumption
03:06,18:06,53.1,energy_consumption
03:21,18:21,66.41,energy_consumption
03:36,18:36,55.46,energy_consumption
03:51,18:51,48.74,energy_consumption
04:06,19:06,59.92,energy_consumption
04:21,19:21,60.03,energy_consumption
04:36,19:36,58.16,energy_consumption
04:51,19:51,69.23,energy_consumption
05:06,20:06,45.83,energy_consumption
05:21,20:21,69.36,energy_consumption
05:36,20:36,48.26,energy_consumption
05:51,20:51,59.04,energy_consumption
06:06,21:06,68.46,energy_consumption
06:21,21:21,56.44,energy_consumption
06:36,21:36,59.35,energy_consumption
06:51,21:51,65.17,energy_consumption
07:06,22:06,40.37,energy_consumption
07:21,22:21,46.25,energy_consumption
07:36,22:36,64.57,energy_consumption
07:51,22:51,67.28,energy_consumption
08:06,23:06,52.41,energy_consumption
08:21,23:21,68.91,energy_consumption
08:36,23:36,54.53,energy_consumption
08:51,23:51,41.03,energy_consumption
09:06,00:06,53.79,energy_consumption
09:21,00:21,74.24,energy_consumption
09:36,00:36,65.1,energy_consumption
09:51,00:51,74.3,energy_consumption
10:06,01:06,49.73,energy_consumption
10:21,01:21,66.83,energy_consumption
10:36,01:36,55.91,energy_consumption
10:51,01:51,67.33,energy_consumption
11:06,02:06,61.63,energy_consumption
11:21,02:21,67.29,energy_consumption
11:36,02:36,61.94,energy_consumption
11:51,02:51,62.63,energy_consumption
12:06,03:06,66.29,energy_consumption
12:21,03:21,65.97,energy_consumption
12:36,03:36,60.18,energy_consumption
12:51,03:51,47.41,energy_consumption
13:06,04:06,40.31,energy_consumption
13:21,04:21,59.35,energy_consumption
13:36,04:36,40.13,energy_consumption
13:51,04:51,57.85,energy_consumption
14:06,05:06,49.09,energy_consumption
14:21,05:21,56.22,energy_consumption
14:36,05:36,68.67,energy_consumption
14:51,05:51,64.32,energy_consumption
